"indicator_id","indicator","unit","indicator_desc","source_org","source_id","source"
"SL.TLF.INTM.MA.ZS","Fuerza laboral con educación intermedia, varones (% de la fuerza laboral masculina)",NA,"The percentage of the working age population with an intermediate level of education who are in the labor force. Intermediate education comprises upper secondary or post-secondary non tertiary education according to the International Standard Classification of Education 2011 (ISCED 2011).","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.TLF.INTM.ZS","Fuerza laboral con educación intermedia (% del total)",NA,"The percentage of the working age population with an intermediate level of education who are in the labor force. Intermediate education comprises upper secondary or post-secondary non tertiary education according to the International Standard Classification of Education 2011 (ISCED 2011).","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.TLF.PART.FE.ZS","Empleo de tiempo parcial, mujeres (% del total de mujeres empleadas)",NA,"Empleo de tiempo parcial se refiere al empleo constante en el que el tiempo laboral es sustancialmente menor al normal. Las definiciones de empleo de tiempo parcial difieren según el país.","Organización Internacional del Trabajo, base de datos de Indicadores principales sobre el mercado laboral.",2,"Indicadores del desarrollo mundial"
"SL.TLF.PART.MA.ZS","Empleo de tiempo parcial, hombres (% del total de hombres empleados)",NA,"Empleo de tiempo parcial se refiere al empleo constante en el que el tiempo laboral es sustancialmente menor al normal. Las definiciones de empleo de tiempo parcial difieren según el país.","Organización Internacional del Trabajo, base de datos de Indicadores principales sobre el mercado laboral.",2,"Indicadores del desarrollo mundial"
"SL.TLF.PART.ZS","Empleo de tiempo parcial, total (% del total de empleo)",NA,"Empleo de tiempo parcial se refiere al empleo constante en el que el tiempo laboral es sustancialmente menor al normal. Las definiciones de empleo de tiempo parcial difieren según el país.","Organización Internacional del Trabajo, base de datos de Indicadores principales sobre el mercado laboral.",2,"Indicadores del desarrollo mundial"
"SL.TLF.TOTL.FE.IN","Población activa, mujeres",NA,"Participación laboral, mujeres","Banco Mundial, estimado usando OIT indicadores del mercado laboral",14,"Estadísticas sobre género"
"SL.TLF.TOTL.FE.ZS","Población activa, mujeres (% de la población activa total)",NA,"La población activa femenina como porcentaje del total muestra hasta qué punto las mujeres son parte activa de la población activa. La población activa comprende a personas de 15 años o más que satisfacen la definición de la Organización Internacional del Trabajo de población económicamente activa.","Organización Internacional del Trabajo, base de datos de Indicadores principales sobre el mercado laboral.",2,"Indicadores del desarrollo mundial"
"SL.TLF.TOTL.IN","Fuerza laboral, total",NA,"La fuerza laboral está compuesta por personas de 15 años o más que suministran mano de obra para la producción de bienes y servicios durante un período específico. Incluye a las personas que actualmente están empleadas y a las personas que están desempleadas pero que buscan trabajo, así como a las que buscan empleo por primera vez. Sin embargo, no todos los que trabajan están incluidos. A menudo se omiten a los trabajadores no remunerados, los trabajadores familiares y los estudiantes, y algunos países no cuentan a los miembros de las fuerzas armadas. El tamaño de la fuerza laboral tiende a variar durante el año a medida que entran y salen trabajadores estacionales.","Banco Mundial, base de datos de indicadores del desarrollo mundial. Las estimaciones se basan en datos obtenidos de la Organización Internacional del Trabajo y la División de Población de las Naciones Unidas.",2,"Indicadores del desarrollo mundial"
"SL.TLF.TOTL.MA.IN",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.TOTL.MA.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.UEM.1524.FE.NE.ZS","Desempleo, mujeres jóvenes (% de participación en la fuerza laboral de mujeres de 15 a 24 años) (estimación nacional)",NA,"Youth unemployment refers to the share of the labor force ages 15-24 without work but available for and seeking employment. Definitions of labor force and unemployment differ by country.","Organización Internacional del Trabajo, base de datos de los Indicadores Clave del Mercado de Trabajo.",2,"Indicadores del desarrollo mundial"
"SL.UEM.1524.FE.ZS","Desempleo, mujeres jóvenes (% de la población activa femenina entre 15 y 24 años de edad) (estimación modelado OIT)",NA,"El desempleo entre los jóvenes es la proporción de la población activa de entre 15 y 24 años que no tiene trabajo pero que busca trabajo y está disponible para realizarlo. Las definiciones de población activa y desempleo difieren según el país","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.UEM.1524.FM.NE.ZS",NA,NA,NA,NA,14,"Estadísticas sobre género"
"SL.UEM.1524.FM.ZS","Razón de desempleo juvenil, femenino sobre masculino, (% edad 15-24)",NA,"Razón de desempleo juvenil, femenino sobre masculino, (% edad 15-24)","Organización Internacional del Trabajo, Indicadores del mercado laboral",14,"Estadísticas sobre género"
"SL.UEM.1524.MA.NE.ZS","Desempleo, varones jóvenes (% de participación en la fuerza laboral de varones de 15 a 24 años) (estimación nacional)",NA,"Youth unemployment refers to the share of the labor force ages 15-24 without work but available for and seeking employment. Definitions of labor force and unemployment differ by country.","Organización Internacional del Trabajo, base de datos de los Indicadores Clave del Mercado de Trabajo.",2,"Indicadores del desarrollo mundial"
"SL.UEM.1524.MA.ZS","Desempleo, varones jóvenes (% de la población activa masculina entre 15 y 24 años de edad) (estimación modelado OIT)",NA,"El desempleo entre los jóvenes es la proporción de la población activa de entre 15 y 24 años que no tiene trabajo pero que busca trabajo y está disponible para realizarlo. Las definiciones de población activa y desempleo difieren según el país","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.UEM.1524.NE.ZS","Desempleo, total de jóvenes (% del total de participación en la fuerza laboral de 15 a 24 años) (estimación nacional)",NA,"Youth unemployment refers to the share of the labor force ages 15-24 without work but available for and seeking employment. Definitions of labor force and unemployment differ by country.","Organización Internacional del Trabajo, base de datos de los Indicadores Clave del Mercado de Trabajo.",2,"Indicadores del desarrollo mundial"
"SL.UEM.1524.ZS","Desempleo, total de jóvenes (% de la población activa total entre 15 y 24 años de edad) (estimación modelado OIT)",NA,"El desempleo entre los jóvenes es la proporción de la población activa de entre 15 y 24 años que no tiene trabajo pero que busca trabajo y está disponible para realizarlo. Las definiciones de población activa y desempleo difieren según el país","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.UEM.ADVN.FE.ZS","Personas desempleadas con educación avanzada, mujeres",NA,"The percentage of the labor force with an advanced level of education who are unemployed. Advanced education comprises short-cycle tertiary education, a bachelor’s degree or equivalent education level, a master’s degree or equivalent education level, or doctoral degree or equivalent education level according to the International Standard Classification of Education 2011 (ISCED 2011).","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.UEM.ADVN.MA.ZS","Personas desempleadas con educación avanzada, varones",NA,"The percentage of the labor force with an advanced level of education who are unemployed. Advanced education comprises short-cycle tertiary education, a bachelor’s degree or equivalent education level, a master’s degree or equivalent education level, or doctoral degree or equivalent education level according to the International Standard Classification of Education 2011 (ISCED 2011).","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.UEM.ADVN.ZS","Personas desempleadas con educación avanzada (% del desempleo total)",NA,"The percentage of the labor force with an advanced level of education who are unemployed. Advanced education comprises short-cycle tertiary education, a bachelor’s degree or equivalent education level, a master’s degree or equivalent education level, or doctoral degree or equivalent education level according to the International Standard Classification of Education 2011 (ISCED 2011).","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.UEM.BASC.FE.ZS","Personas desempleadas con educación básica, mujeres",NA,"The percentage of the labor force with a basic level of education who are unemployed. Basic education comprises primary education or lower secondary education according to the International Standard Classification of Education 2011 (ISCED 2011).","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.UEM.BASC.MA.ZS","Personas desempleadas con educación básica, varones",NA,"The percentage of the labor force with a basic level of education who are unemployed. Basic education comprises primary education or lower secondary education according to the International Standard Classification of Education 2011 (ISCED 2011).","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
